"ID_Réponse";"ID_Employé";"Q01";"Q02";"Q03";"Q04";"Q05";"Q06";"Q07";"Q08";"Q09";"Q10";"Q11";"Q12"
4961;"164";"Très satisfait";"Très bien";"Assez rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
4962;"154";"Très insatisfait";"Pas du tout bien";"Très lentement";"Extrêmement longue";"Assez bien";"Quelques-unes";"Assez poli";"Peu compétent";"Peu claires";"Peu utile";"Très inférieure";
4963;"252";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
4964;"031";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Très utile";"Très supérieure";
4965;"252";"Assez insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Assez poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Assez inférieure";
4966;"031";"Ni satisfait, ni insatisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Peu claires";"Assez utile";"Ni supérieure, ni inférieure";
4967;"154";"Extrêmement insatisfait";"Pas très bien";"Extrêmement lentement";"Extrêmement longue";"Pas du tout bien";"Quelques-unes";"Peu poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Extrêmement inférieure";
4968;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez lentement";"Très longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Assez compétent";"Peu claires";"Peu utile";"Assez inférieure";
4969;"252";"Assez insatisfait";"Pas du tout bien";"Ni rapidement, ni lentement";"Extrêmement longue";"Pas du tout bien";"Quelques-unes";"Assez poli";"Assez compétent";"Pas du tout claires";"Peu utile";"Ni supérieure, ni inférieure";
4970;"031";"Très insatisfait";"Pas très bien";"Assez lentement";"Très longue";"Pas du tout bien";"Environ la moitié";"Peu poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Extrêmement inférieure";
4971;"031";"Assez satisfait";"Extrêmement bien";"Ni rapidement, ni lentement";"Peu longue";"Assez bien";"Toutes";"Très poli";"Très compétent";"Assez claires";"Assez utile";"Assez supérieure";
4972;"252";"Très insatisfait";"Assez bien";"Très lentement";"Très longue";"Pas du tout bien";"Environ la moitié";"Peu poli";"Assez compétent";"Peu claires";"Peu utile";"Assez inférieure";
4973;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
4974;"031";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Assez bien";"La plupart d'entre elles";"Assez poli";"Peu compétent";"Très claires";"Très utile";"Assez inférieure";
4975;"164";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Assez longue";"Extrêmement bien";"La plupart d'entre elles";"Assez poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
4976;"031";"Très satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
4977;"154";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
4978;"164";"Assez insatisfait";"Pas très bien";"Assez lentement";"Très longue";"Pas très bien";"Quelques-unes";"Assez poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Ni supérieure, ni inférieure";
4979;"164";"Assez insatisfait";"Assez bien";"Assez lentement";"Assez longue";"Pas très bien";"Quelques-unes";"Assez poli";"Assez compétent";"Peu claires";"Peu utile";"Assez inférieure";
4980;"252";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
4981;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
4982;"031";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"Environ la moitié";"Assez poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
4983;"154";"Extrêmement satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
4984;"031";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Assez bien";"Toutes";"Très poli";"Très compétent";"Assez claires";"Très utile";"Assez supérieure";
4985;"031";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
4986;"154";"Extrêmement insatisfait";"Pas très bien";"Très lentement";"Extrêmement longue";"Pas très bien";"Aucune";"Pas du tout poli";"Peu compétent";"Pas du tout claires";"Pas du tout utile";"Extrêmement inférieure";
4987;"154";"Très satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
4988;"031";"Ni satisfait, ni insatisfait";"Assez bien";"Assez rapidement";"Très longue";"Pas très bien";"La plupart d'entre elles";"Peu poli";"Peu compétent";"Assez claires";"Très utile";"Assez supérieure";
4989;"252";"Très satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
4990;"154";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
4991;"154";"Ni satisfait, ni insatisfait";"Assez bien";"Assez rapidement";"Assez longue";"Assez bien";"Environ la moitié";"Peu poli";"Très compétent";"Assez claires";"Peu utile";"Ni supérieure, ni inférieure";
4992;"154";"Très insatisfait";"Pas du tout bien";"Extrêmement lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Peu poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Très inférieure";
4993;"031";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
4994;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
4995;"154";"Assez insatisfait";"Pas très bien";"Très lentement";"Très longue";"Pas très bien";"Aucune";"Pas du tout poli";"Peu compétent";"Peu claires";"Assez utile";"Très inférieure";"Politesse laissant grandement à désirer"
4996;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
4997;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
4998;"252";"Assez satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"Environ la moitié";"Très poli";"Très compétent";"Extrêmement claires";"Assez utile";"Ni supérieure, ni inférieure";
4999;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez rapidement";"Assez longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Assez compétent";"Assez claires";"Assez utile";"Ni supérieure, ni inférieure";
5000;"031";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5001;"252";"Assez satisfait";"Assez bien";"Très rapidement";"Peu longue";"Très bien";"Environ la moitié";"Très poli";"Assez compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5002;"164";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Assez poli";"Très compétent";"Très claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
5003;"164";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5004;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5005;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5006;"031";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5007;"252";"Assez satisfait";"Assez bien";"Très rapidement";"Pas du tout longue";"Très bien";"Environ la moitié";"Assez poli";"Très compétent";"Très claires";"Très utile";"Ni supérieure, ni inférieure";
5008;"252";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5009;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5010;"252";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5011;"252";"Très satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5012;"031";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5013;"031";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5014;"154";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5015;"252";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Très bien";"Environ la moitié";"Peu poli";"Assez compétent";"Assez claires";"Assez utile";"Assez inférieure";
5016;"031";"Assez satisfait";"Assez bien";"Assez rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Assez compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5017;"154";"Assez satisfait";"Assez bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Assez claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
5018;"252";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5019;"252";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Assez claires";"Assez utile";"Assez supérieure";
5020;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Très utile";"Très supérieure";
5021;"031";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5022;"252";"Très satisfait";"Très bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5023;"164";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez lentement";"Assez longue";"Pas très bien";"Quelques-unes";"Assez poli";"Assez compétent";"Assez claires";"Peu utile";"Ni supérieure, ni inférieure";
5024;"031";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5025;"154";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5026;"154";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Très claires";"Très utile";"Ni supérieure, ni inférieure";
5027;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5028;"031";"Assez insatisfait";"Pas du tout bien";"Très lentement";"Très longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Peu claires";"Assez utile";"Assez inférieure";
5029;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5030;"252";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Peu poli";"Assez compétent";"Peu claires";"Peu utile";"Ni supérieure, ni inférieure";
5031;"031";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5032;"252";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
